Year, Month, Day,     Extent,    Missing, Source Data
YYYY,    MM,  DD, 10^6 sq km, 10^6 sq km, Source data product web site: http://nsidc.org/data/nsidc-0081.html
2014,    03,  21,   14.92153,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140321_f17_nrt_n.bin
2014,    03,  22,   14.75708,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140322_f17_nrt_n.bin
2014,    03,  23,   14.69981,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140323_f17_nrt_n.bin
2014,    03,  24,   14.64586,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140324_f17_nrt_n.bin
2014,    03,  25,   14.66510,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140325_f17_nrt_n.bin
2014,    03,  26,   14.66352,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140326_f17_nrt_n.bin
2014,    03,  27,   14.62643,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140327_f17_nrt_n.bin
2014,    03,  28,   14.60374,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140328_f17_nrt_n.bin
2014,    03,  29,   14.46201,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140329_f17_nrt_n.bin
2014,    03,  30,   14.47002,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140330_f17_nrt_n.bin
2014,    03,  31,   14.55444,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140331_f17_nrt_n.bin
2014,    04,  01,   14.50680,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140401_f17_nrt_n.bin
2014,    04,  02,   14.48965,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140402_f17_nrt_n.bin
2014,    04,  03,   14.44776,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140403_f17_nrt_n.bin
2014,    04,  04,   14.54347,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140404_f17_nrt_n.bin
2014,    04,  05,   14.57857,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140405_f17_nrt_n.bin
2014,    04,  06,   14.52399,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140406_f17_nrt_n.bin
2014,    04,  07,   14.48082,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140407_f17_nrt_n.bin
2014,    04,  08,   14.45671,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140408_f17_nrt_n.bin
2014,    04,  09,   14.43054,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140409_f17_nrt_n.bin
2014,    04,  10,   14.31800,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140410_f17_nrt_n.bin
2014,    04,  11,   14.33400,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140411_f17_nrt_n.bin
2014,    04,  12,   14.15136,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140412_f17_nrt_n.bin
2014,    04,  13,   14.10503,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140413_f17_nrt_n.bin
2014,    04,  14,   14.16799,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140414_f17_nrt_n.bin
2014,    04,  15,   14.12752,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140415_f17_nrt_n.bin
2014,    04,  16,   14.06725,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140416_f17_nrt_n.bin
2014,    04,  17,   13.90900,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140417_f17_nrt_n.bin
2014,    04,  18,   13.79051,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140418_f17_nrt_n.bin
2014,    04,  19,   13.78049,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140419_f17_nrt_n.bin
2014,    04,  20,   13.77089,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140420_f17_nrt_n.bin
2014,    04,  21,   13.78273,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140421_f17_nrt_n.bin
2014,    04,  22,   13.76670,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140422_f17_nrt_n.bin
2014,    04,  23,   13.81354,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140423_f17_nrt_n.bin
2014,    04,  24,   13.80284,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140424_f17_nrt_n.bin
2014,    04,  25,   13.75590,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140425_f17_nrt_n.bin
2014,    04,  26,   13.71643,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140426_f17_nrt_n.bin
2014,    04,  27,   13.66796,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140427_f17_nrt_n.bin
2014,    04,  28,   13.60344,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140428_f17_nrt_n.bin
2014,    04,  29,   13.60752,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140429_f17_nrt_n.bin
2014,    04,  30,   13.57116,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140430_f17_nrt_n.bin
2014,    05,  01,   13.40094,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140501_f17_nrt_n.bin
2014,    05,  02,   13.30104,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140502_f17_nrt_n.bin
2014,    05,  03,   13.24421,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140503_f17_nrt_n.bin
2014,    05,  04,   13.20412,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140504_f17_nrt_n.bin
2014,    05,  05,   13.14351,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140505_f17_nrt_n.bin
2014,    05,  06,   13.07000,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140506_f17_nrt_n.bin
2014,    05,  07,   13.07783,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140507_f17_nrt_n.bin
2014,    05,  08,   13.00943,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140508_f17_nrt_n.bin
2014,    05,  09,   12.97866,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140509_f17_nrt_n.bin
2014,    05,  10,   12.94344,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140510_f17_nrt_n.bin
2014,    05,  11,   12.90187,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140511_f17_nrt_n.bin
2014,    05,  12,   12.80202,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140512_f17_nrt_n.bin
2014,    05,  13,   12.73470,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140513_f17_nrt_n.bin
2014,    05,  14,   12.71197,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140514_f17_nrt_n.bin
2014,    05,  15,   12.73488,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140515_f17_nrt_n.bin
2014,    05,  16,   12.69641,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140516_f17_nrt_n.bin
2014,    05,  17,   12.69304,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140517_f17_nrt_n.bin
2014,    05,  18,   12.63929,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140518_f17_nrt_n.bin
2014,    05,  19,   12.61206,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140519_f17_nrt_n.bin
2014,    05,  20,   12.62441,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140520_f17_nrt_n.bin
2014,    05,  21,   12.53851,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140521_f17_nrt_n.bin
2014,    05,  22,   12.54458,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140522_f17_nrt_n.bin
2014,    05,  23,   12.54743,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140523_f17_nrt_n.bin
2014,    05,  24,   12.49235,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140524_f17_nrt_n.bin
2014,    05,  25,   12.39423,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140525_f17_nrt_n.bin
2014,    05,  26,   12.40263,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140526_f17_nrt_n.bin
2014,    05,  27,   12.32740,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140527_f17_nrt_n.bin
2014,    05,  28,   12.27750,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140528_f17_nrt_n.bin
2014,    05,  29,   12.23196,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140529_f17_nrt_n.bin
2014,    05,  30,   12.28223,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140530_f17_nrt_n.bin
2014,    05,  31,   12.17635,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140531_f17_nrt_n.bin
2014,    06,  01,   12.07824,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140601_f17_nrt_n.bin
2014,    06,  02,   12.05357,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140602_f17_nrt_n.bin
2014,    06,  03,   11.95336,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140603_f17_nrt_n.bin
2014,    06,  04,   11.85992,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140604_f17_nrt_n.bin
2014,    06,  05,   11.75178,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140605_f17_nrt_n.bin
2014,    06,  06,   11.75206,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140606_f17_nrt_n.bin
2014,    06,  07,   11.80972,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140607_f17_nrt_n.bin
2014,    06,  08,   11.75400,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140608_f17_nrt_n.bin
2014,    06,  09,   11.70128,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140609_f17_nrt_n.bin
2014,    06,  10,   11.60554,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140610_f17_nrt_n.bin
2014,    06,  11,   11.58341,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140611_f17_nrt_n.bin
2014,    06,  12,   11.40259,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140612_f17_nrt_n.bin
2014,    06,  13,   11.37907,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140613_f17_nrt_n.bin
2014,    06,  14,   11.33605,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140614_f17_nrt_n.bin
2014,    06,  15,   11.13067,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140615_f17_nrt_n.bin
2014,    06,  16,   11.22858,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140616_f17_nrt_n.bin
2014,    06,  17,   11.23452,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140617_f17_nrt_n.bin
2014,    06,  18,   11.13383,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140618_f17_nrt_n.bin
2014,    06,  19,   10.97682,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140619_f17_nrt_n.bin
2014,    06,  20,   10.88641,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140620_f17_nrt_n.bin
2014,    06,  21,   10.72841,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140621_f17_nrt_n.bin
2014,    06,  22,   10.63565,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140622_f17_nrt_n.bin
2014,    06,  23,   10.52767,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140623_f17_nrt_n.bin
2014,    06,  24,   10.46116,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140624_f17_nrt_n.bin
2014,    06,  25,   10.35346,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140625_f17_nrt_n.bin
2014,    06,  26,   10.26349,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140626_f17_nrt_n.bin
2014,    06,  27,   10.12913,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140627_f17_nrt_n.bin
2014,    06,  28,    9.87882,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140628_f17_nrt_n.bin
2014,    06,  29,    9.57432,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140629_f17_nrt_n.bin
2014,    06,  30,    9.61414,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140630_f17_nrt_n.bin
2014,    07,  01,    9.35337,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140701_f17_nrt_n.bin
2014,    07,  02,    9.27606,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140702_f17_nrt_n.bin
2014,    07,  03,    9.21397,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140703_f17_nrt_n.bin
2014,    07,  04,    9.17188,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140704_f17_nrt_n.bin
2014,    07,  05,    9.01562,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140705_f17_nrt_n.bin
2014,    07,  06,    8.98274,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140706_f17_nrt_n.bin
2014,    07,  07,    8.91684,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140707_f17_nrt_n.bin
2014,    07,  08,    8.75664,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140708_f17_nrt_n.bin
2014,    07,  09,    8.74160,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140709_f17_nrt_n.bin
2014,    07,  10,    8.58531,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140710_f17_nrt_n.bin
2014,    07,  11,    8.44947,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140711_f17_nrt_n.bin
2014,    07,  12,    8.44504,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140712_f17_nrt_n.bin
2014,    07,  13,    8.36924,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140713_f17_nrt_n.bin
2014,    07,  14,    8.26689,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140714_f17_nrt_n.bin
2014,    07,  15,    8.13842,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140715_f17_nrt_n.bin
2014,    07,  16,    8.07240,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140716_f17_nrt_n.bin
2014,    07,  17,    7.94567,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140717_f17_nrt_n.bin
2014,    07,  18,    7.94339,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140718_f17_nrt_n.bin
2014,    07,  19,    7.90392,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140719_f17_nrt_n.bin
2014,    07,  20,    7.86077,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140720_f17_nrt_n.bin
2014,    07,  21,    7.78927,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140721_f17_nrt_n.bin
2014,    07,  22,    7.67465,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140722_f17_nrt_n.bin
2014,    07,  23,    7.72121,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140723_f17_nrt_n.bin
2014,    07,  24,    7.61785,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140724_f17_nrt_n.bin
2014,    07,  25,    7.58729,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140725_f17_nrt_n.bin
2014,    07,  26,    7.43163,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140726_f17_nrt_n.bin
2014,    07,  27,    7.39310,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140727_f17_nrt_n.bin
2014,    07,  28,    7.30463,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140728_f17_nrt_n.bin
2014,    07,  29,    7.16743,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140729_f17_nrt_n.bin
2014,    07,  30,    7.03436,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140730_f17_nrt_n.bin
2014,    07,  31,    7.09741,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140731_f17_nrt_n.bin
2014,    08,  01,    7.00645,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140801_f17_nrt_n.bin
2014,    08,  02,    6.90590,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140802_f17_nrt_n.bin
2014,    08,  03,    6.84351,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140803_f17_nrt_n.bin
2014,    08,  04,    6.77706,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140804_f17_nrt_n.bin
2014,    08,  05,    6.74749,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140805_f17_nrt_n.bin
2014,    08,  06,    6.71258,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140806_f17_nrt_n.bin
2014,    08,  07,    6.67701,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140807_f17_nrt_n.bin
2014,    08,  08,    6.61499,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140808_f17_nrt_n.bin
2014,    08,  09,    6.57446,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140809_f17_nrt_n.bin
2014,    08,  10,    6.44667,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140810_f17_nrt_n.bin
2014,    08,  11,    6.39435,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140811_f17_nrt_n.bin
2014,    08,  12,    6.34033,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140812_f17_nrt_n.bin
2014,    08,  13,    6.21270,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140813_f17_nrt_n.bin
2014,    08,  14,    6.17952,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140814_f17_nrt_n.bin
2014,    08,  15,    6.13958,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140815_f17_nrt_n.bin
2014,    08,  16,    6.04681,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140816_f17_nrt_n.bin
2014,    08,  17,    5.96360,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140817_f17_nrt_n.bin
2014,    08,  18,    5.89312,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140818_f17_nrt_n.bin
2014,    08,  19,    5.90380,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140819_f17_nrt_n.bin
2014,    08,  20,    5.82032,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140820_f17_nrt_n.bin
2014,    08,  21,    5.75012,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140821_f17_nrt_n.bin
2014,    08,  22,    5.78232,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140822_f17_nrt_n.bin
2014,    08,  23,    5.79266,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140823_f17_nrt_n.bin
2014,    08,  24,    5.63577,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140824_f17_nrt_n.bin
2014,    08,  25,    5.62576,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140825_f17_nrt_n.bin
2014,    08,  26,    5.61728,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140826_f17_nrt_n.bin
2014,    08,  27,    5.57198,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140827_f17_nrt_n.bin
2014,    08,  28,    5.55146,    0.00000, ftp://sidads.colorado.edu/pub/DATASETS/nsidc0081_nrt_nasateam_seaice/north/nt_20140828_f17_nrt_n.bin
